set,image_path,label
UNASSIGNED,gs://art-translated/1_a2o/3_twodimensional/6_renaissance/academic_classicism/1807_Friedland_1861-1875.jpg,academic_classicism
UNASSIGNED,gs://art-translated/1_a2o/3_twodimensional/6_renaissance/academic_classicism/1814_Campagne_de_France_Napole.jpg,academic_classicism
UNASSIGNED,gs://art-translated/1_a2o/3_twodimensional/6_renaissance/academic_classicism/A_Bath_Woman_Bathing_Her_Feet.jpg,academic_classicism
UNASSIGNED,gs://art-translated/1_a2o/3_twodimensional/6_renaissance/academic_classicism/A_Bather.jpg,academic_classicism
UNASSIGNED,gs://art-translated/1_a2o/3_twodimensional/6_renaissance/academic_classicism/A_Child_Learning_to_Read.jpg,academic_classicism
UNASSIGNED,gs://art-translated/1_a2o/3_twodimensional/6_renaissance/academic_classicism/A_Childrens_Party_the_Children.jpg,academic_classicism
UNASSIGNED,gs://art-translated/1_a2o/3_twodimensional/6_renaissance/academic_classicism/A_Classical_Courtship_1853.jpg,academic_classicism
UNASSIGNED,gs://art-translated/1_a2o/3_twodimensional/6_renaissance/academic_classicism/A_Collaboration.jpg,academic_classicism
UNASSIGNED,gs://art-translated/1_a2o/3_twodimensional/6_renaissance/academic_classicism/A_Conversation_Piece.jpg,academic_classicism
UNASSIGNED,gs://art-translated/1_a2o/3_twodimensional/6_renaissance/academic_classicism/A_Dance_By_The_Sea.jpg,academic_classicism
UNASSIGNED,gs://art-translated/1_a2o/3_twodimensional/6_renaissance/academic_classicism/A_Dangerous_Game_1880.jpg,academic_classicism
UNASSIGNED,gs://art-translated/1_a2o/3_twodimensional/6_renaissance/academic_classicism/A_Day_Dream.jpg,academic_classicism
UNASSIGNED,gs://art-translated/1_a2o/3_twodimensional/6_renaissance/academic_classicism/A_Eunuchs_Dream.jpg,academic_classicism
UNASSIGNED,gs://art-translated/1_a2o/3_twodimensional/6_renaissance/academic_classicism/A_Family_Scene.jpg,academic_classicism
UNASSIGNED,gs://art-translated/1_a2o/3_twodimensional/6_renaissance/academic_classicism/A_Favourite_Fan_1889.jpg,academic_classicism
UNASSIGNED,gs://art-translated/1_a2o/3_twodimensional/6_renaissance/academic_classicism/A_Fine_Point.jpg,academic_classicism
UNASSIGNED,gs://art-translated/1_a2o/3_twodimensional/6_renaissance/academic_classicism/A_Fishing_Lugger_and_Customs_Boa.jpg,academic_classicism
UNASSIGNED,gs://art-translated/1_a2o/3_twodimensional/6_renaissance/academic_classicism/A_Garden_1869.jpg,academic_classicism
UNASSIGNED,gs://art-translated/1_a2o/3_twodimensional/6_renaissance/academic_classicism/A_Garland_1888.jpg,academic_classicism
UNASSIGNED,gs://art-translated/1_a2o/3_twodimensional/6_renaissance/academic_classicism/A_Girl.jpg,academic_classicism
UNASSIGNED,gs://art-translated/1_a2o/3_twodimensional/6_renaissance/academic_classicism/A_Girl_Feeding_Peacocks_1863.jpg,academic_classicism
UNASSIGNED,gs://art-translated/1_a2o/3_twodimensional/6_renaissance/academic_classicism/A_Girl_with_a_Basket_of_Fruit.jpg,academic_classicism
UNASSIGNED,gs://art-translated/1_a2o/3_twodimensional/6_renaissance/academic_classicism/A_Glória_De_São_Luiz_Gonzaga.jpg,academic_classicism
UNASSIGNED,gs://art-translated/1_a2o/3_twodimensional/6_renaissance/academic_classicism/A_Head_of_a_Young_Man_1845.jpg,academic_classicism
UNASSIGNED,gs://art-translated/1_a2o/3_twodimensional/6_renaissance/academic_classicism/A_Helping_Hand_1884.jpg,academic_classicism
UNASSIGNED,gs://art-translated/1_a2o/3_twodimensional/6_renaissance/academic_classicism/A_La_Fontaine_Alger.jpg,academic_classicism
UNASSIGNED,gs://art-translated/1_a2o/3_twodimensional/6_renaissance/academic_classicism/A_Legend_of_Saint_Patrick_1877.jpg,academic_classicism
UNASSIGNED,gs://art-translated/1_a2o/3_twodimensional/6_renaissance/academic_classicism/A_Magyarok_Indulása_Az_Új_Hazába.jpg,academic_classicism
UNASSIGNED,gs://art-translated/1_a2o/3_twodimensional/6_renaissance/academic_classicism/A_Morte_De_São_Luiz_Gonzaga.jpg,academic_classicism
UNASSIGNED,gs://art-translated/1_a2o/3_twodimensional/6_renaissance/academic_classicism/A_Musician_1867.jpg,academic_classicism
UNASSIGNED,gs://art-translated/1_a2o/3_twodimensional/6_renaissance/academic_classicism/A_Naughty_Maid.jpg,academic_classicism
UNASSIGNED,gs://art-translated/1_a2o/3_twodimensional/6_renaissance/academic_classicism/A_Nymph_by_a_Fountain.jpg,academic_classicism
UNASSIGNED,gs://art-translated/1_a2o/3_twodimensional/6_renaissance/academic_classicism/A_Peacock_and_Doves_in_a_Garden.jpg,academic_classicism
UNASSIGNED,gs://art-translated/1_a2o/3_twodimensional/6_renaissance/academic_classicism/A_Pensive_Moment_1896.jpg,academic_classicism
UNASSIGNED,gs://art-translated/1_a2o/3_twodimensional/6_renaissance/academic_classicism/A_Plate_Of_Cakes.jpg,academic_classicism
UNASSIGNED,gs://art-translated/1_a2o/3_twodimensional/6_renaissance/academic_classicism/A_Playful_Burden.jpg,academic_classicism
UNASSIGNED,gs://art-translated/1_a2o/3_twodimensional/6_renaissance/academic_classicism/A_Portrait.jpg,academic_classicism
UNASSIGNED,gs://art-translated/1_a2o/3_twodimensional/6_renaissance/academic_classicism/A_Portrait_Of_A_Young_Lady.jpg,academic_classicism
UNASSIGNED,gs://art-translated/1_a2o/3_twodimensional/6_renaissance/academic_classicism/A_Reader_1877.jpg,academic_classicism
UNASSIGNED,gs://art-translated/1_a2o/3_twodimensional/6_renaissance/academic_classicism/A_Reverie_1892.jpg,academic_classicism
UNASSIGNED,gs://art-translated/1_a2o/3_twodimensional/6_renaissance/academic_classicism/A_Roman_Lady_1858.jpg,academic_classicism
UNASSIGNED,gs://art-translated/1_a2o/3_twodimensional/6_renaissance/academic_classicism/A_Roman_Slave_Market.jpg,academic_classicism
UNASSIGNED,gs://art-translated/1_a2o/3_twodimensional/6_renaissance/academic_classicism/A_Roman_Triumphal_Entry_Possibl.jpg,academic_classicism
UNASSIGNED,gs://art-translated/1_a2o/3_twodimensional/6_renaissance/academic_classicism/A_Saint_from_the_Jackdaw_of_Rh.jpg,academic_classicism
UNASSIGNED,gs://art-translated/1_a2o/3_twodimensional/6_renaissance/academic_classicism/A_Shepherd_Playing_Flute_1897.jpg,academic_classicism
UNASSIGNED,gs://art-translated/1_a2o/3_twodimensional/6_renaissance/academic_classicism/A_Sketch_for_a_Fresco.jpg,academic_classicism
UNASSIGNED,gs://art-translated/1_a2o/3_twodimensional/6_renaissance/academic_classicism/A_Sketch_for_a_Fresco[1].jpg,academic_classicism
UNASSIGNED,gs://art-translated/1_a2o/3_twodimensional/6_renaissance/academic_classicism/A_Sleeping_Girl_1875.jpg,academic_classicism
UNASSIGNED,gs://art-translated/1_a2o/3_twodimensional/6_renaissance/academic_classicism/A_Soul_Taken_away_by_an_Angel_1.jpg,academic_classicism
UNASSIGNED,gs://art-translated/1_a2o/3_twodimensional/6_renaissance/academic_classicism/A_Still_Life_With_Fruit_Roses_A.jpg,academic_classicism
UNASSIGNED,gs://art-translated/1_a2o/3_twodimensional/6_renaissance/academic_classicism/A_Study_in_Yellow_1880.jpg,academic_classicism
UNASSIGNED,gs://art-translated/1_a2o/3_twodimensional/6_renaissance/academic_classicism/A_Summer_Night_1890.jpg,academic_classicism
UNASSIGNED,gs://art-translated/1_a2o/3_twodimensional/6_renaissance/academic_classicism/A_Sweet_Lady.jpg,academic_classicism
UNASSIGNED,gs://art-translated/1_a2o/3_twodimensional/6_renaissance/academic_classicism/A_Tale_of_1001_Nights.jpg,academic_classicism
UNASSIGNED,gs://art-translated/1_a2o/3_twodimensional/6_renaissance/academic_classicism/A_Third-Rate_Entering_Port_Mahon.jpg,academic_classicism
UNASSIGNED,gs://art-translated/1_a2o/3_twodimensional/6_renaissance/academic_classicism/A_Venetian_Bather_1889.jpg,academic_classicism
UNASSIGNED,gs://art-translated/1_a2o/3_twodimensional/6_renaissance/academic_classicism/A_Venus_1869.jpg,academic_classicism
UNASSIGNED,gs://art-translated/1_a2o/3_twodimensional/6_renaissance/academic_classicism/A_Viennese_Beauty_1899.jpg,academic_classicism
